Ms. Pac-Man;2600;NULL;1,65;NULL
Ms. Pac-Man Maze Madness;GBA;NULL;0,56;NULL
Ms. Pac-Man Maze Madness;PS;NULL;0,44;NULL
Ms. Pac-Man: Maze Madness;N64;NULL;0,22;NULL
Ms. Pac-Man: Maze Madness / Pac-Man World;GBA;NULL;0,24;NULL
MTV Celebrity Deathmatch;PS2;NULL;0,76;NULL
MTV Celebrity Deathmatch;XB;NULL;0,21;NULL
MTV Music Generator;PS;NULL;0,47;NULL
MTV Music Generator 2;PS2;NULL;0,15;77
MTV Music Generator 3: This Is the Remix;PS2;NULL;0,14;79
MTV Music Generator 3: This Is the Remix;XB;NULL;0,08;NULL
MTV Sports: Pure Ride;PS;NULL;0,12;70
MTX Mototrax;PS2;NULL;0,26;77
MTX Mototrax;PSP;NULL;0,05;67
MTX Mototrax;XB;NULL;0,1;NULL
Mucha Lucha! Mascaritas of the Lost Code;GBA;NULL;0,07;26
Muchi Muchi Pork & Pink Sweets;X360;NULL;0,02;NULL
Mugen Keitai Disgaea;PS2;NULL;0,09;NULL
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED;DS;NULL;0,12;NULL
Mugen Souls;PS3;Strategy / RPG / Adventure;0,16;55
Mugen Souls Z;PS3;Strategy / RPG / Adventure;0,07;57
Muppet RaceMania;PS;NULL;0,15;NULL
Muppets Party Cruise;GC;NULL;0,02;NULL
Muppets Party Cruise;PS2;NULL;0,06;61
Murakumo: Renegade Mech Pursuit;XB;NULL;0,11;NULL
Muramasa: The Demon Blade;PSV;NULL;0,26;NULL
Muramasa: The Demon Blade;Wii;NULL;0,61;81
Murder in Venice;DS;NULL;0,1;NULL
Murder She Wrote;PC;NULL;0,05;NULL
Murdered: Soul Suspect;PC;RPG / Adventure / Action;0,06;59
Murdered: Soul Suspect;PS3;RPG / Adventure / Action;0,15;NULL
Murdered: Soul Suspect;PS4;RPG / Adventure / Action;0,32;59
Murdered: Soul Suspect;X360;RPG / Adventure / Action;0,11;NULL
Murdered: Soul Suspect;XOne;RPG / Adventure / Action;0,16;51
Musashi: Samurai Legend;PS2;NULL;0,15;64
Mushi Bugyou;3DS;NULL;0,01;NULL
Mushihimesama;X360;Action;0,02;NULL
Mushihimesama Futari Ver 1.5;X360;NULL;0,03;NULL
Mushishi: Amefuru Sato;DS;NULL;0,02;NULL
Mushroom Men: Rise of the Fungi;DS;NULL;0,11;45
Mushroom Men: The Spore Wars;Wii;NULL;0,19;72
Music Maker;PS2;NULL;0,31;NULL
Music Maker: Rockstar;PS2;NULL;0,04;NULL
Musou Orochi Z;PS3;NULL;0,23;NULL
Musou Tourou;PSP;NULL;0,01;NULL
Muv-Luv Alternative;PS3;Adventure / Casual / Nudity / Gore / Sexual Content / Violent;0,01;NULL
Muv-Luv Alternative: Total Eclipse;PS3;NULL;0,03;NULL
MuvLuv Double Pack;PSV;NULL;0,02;NULL
MVP 06 NCAA Baseball;PS2;NULL;0,75;76
MVP 06 NCAA Baseball;XB;NULL;0,34;NULL
MVP Baseball;PSP;NULL;0,21;67
MVP Baseball 2003;PS2;NULL;1,04;81
MVP Baseball 2003;XB;NULL;0,2;NULL
MVP Baseball 2004;GC;NULL;0,26;89
MVP Baseball 2004;PS2;NULL;1,34;90
MVP Baseball 2004;XB;NULL;0,59;NULL
MVP Baseball 2005;GC;NULL;0,33;88
MVP Baseball 2005;PS2;NULL;1,54;87
MVP Baseball 2005;XB;NULL;0,94;NULL
MX 2002 Featuring Ricky Carmichael;GBA;NULL;0,16;NULL
MX 2002 Featuring Ricky Carmichael;PS2;NULL;0,56;76
MX 2002 Featuring Ricky Carmichael;XB;NULL;0,13;NULL
MX SuperFly featuring Ricky Carmichael;GC;NULL;0,09;NULL
MX SuperFly featuring Ricky Carmichael;PS2;NULL;0,28;NULL
MX SuperFly featuring Ricky Carmichael;XB;NULL;0,1;NULL
MX Unleashed;PS2;NULL;1,92;80
MX Unleashed;XB;NULL;0,44;NULL
MX vs. ATV Reflex;DS;Racing;0,14;NULL
MX vs. ATV Reflex;PS3;Racing;0,91;74
MX vs. ATV Reflex;PSP;Racing;0,24;NULL
MX vs. ATV Reflex;X360;Racing;0,73;75
MX vs. ATV Supercross;PS3;NULL;0,03;NULL
MX vs. ATV Supercross;X360;NULL;0,08;NULL
MX vs. ATV Supercross Encore;PS4;Racing / Simulation / Sports;0,06;42
MX vs. ATV Supercross Encore;XOne;Racing / Simulation / Sports;0,02;45
MX vs. ATV Unleashed;PS2;Racing / Simulation;1,03;79
MX vs. ATV Unleashed;XB;Racing / Simulation;0,4;NULL
MX vs. ATV Unleashed: On the Edge;PSP;NULL;0,69;68
MX vs. ATV Untamed;DS;NULL;0,12;61
MX vs. ATV Untamed;PS2;NULL;0,38;53
MX vs. ATV Untamed;PS3;NULL;0,46;67
MX vs. ATV Untamed;PSP;NULL;0,65;59
MX vs. ATV Untamed;Wii;NULL;0,34;70
MX vs. ATV Untamed;X360;NULL;0,69;70
MX vs. ATV: Alive;PS3;NULL;0,47;NULL
MX vs. ATV: Alive;X360;NULL;0,56;NULL
MX World Tour Featuring Jamie Little;PS2;NULL;0,17;52
MX World Tour Featuring Jamie Little;XB;NULL;0,03;NULL
MXGP 2;PC;NULL;0,01;NULL
MXGP 2;PS4;NULL;0,08;NULL
MXGP 2;XOne;NULL;0,05;NULL
MXRider;PS2;NULL;0,34;69
My Amusement Park;DS;NULL;0,07;NULL
My Animal Centre;Wii;NULL;0,03;NULL
My Baby 3 & Friends;DS;NULL;0,16;NULL
My Baby Boy;DS;NULL;0,34;NULL
My Baby Girl;DS;NULL;0,77;NULL
My Baby: First Steps;DS;NULL;0,33;NULL
My Baby: First Steps;Wii;NULL;0,13;NULL
My Ballet Studio;DS;NULL;0,02;NULL
My Ballet Studio;Wii;NULL;0,03;NULL
My Body Coach;Wii;NULL;0,05;NULL
My Boyfriend;DS;NULL;0,11;NULL
My Chinese Coach;DS;NULL;0,12;NULL
My DoItAll;DS;NULL;0,03;60
My Dress-Up;DS;NULL;0,07;NULL
My English Coach: Para Hispanoparlantes;DS;NULL;0,08;NULL
My Farm Around the World;DS;NULL;0,12;NULL
My Fashion Studio;DS;NULL;0,45;NULL
My First Dollhouse;DS;NULL;0,1;NULL
My First Songs;Wii;NULL;0,08;NULL
My Fitness Coach;Wii;NULL;2,34;NULL
My Fitness Coach 2: Exercise and Nutrition;Wii;NULL;0,2;NULL
My Fitness Coach: Club;PS3;NULL;0,14;NULL
My Fitness Coach: Club;Wii;NULL;0,06;NULL
My French Coach;DS;NULL;0,18;NULL
My Friends;DS;NULL;0,08;NULL
My Frogger: Toy Trials;DS;NULL;0,03;66
My Fun Facts Coach;DS;NULL;0,08;NULL
My Healthy Cooking Coach;DS;NULL;0,1;NULL
My Hero Academia: Battle for All;3DS;NULL;0,03;NULL
My Hero: Doctor;DS;NULL;0,02;NULL
My Horse & Me;DS;NULL;0,36;37
My Horse & Me;Wii;NULL;0,32;49
My Horse & Me: Riding for Gold;DS;NULL;0,07;NULL
My Horse & Me: Riding for Gold;Wii;NULL;0,06;NULL
My Japanese Coach;DS;NULL;0,28;59
My Little Baby;DS;NULL;0,01;NULL
My Little Pony: Pinkie Pie's Party;DS;NULL;0,78;NULL
My Little Sister Can't Be This Cute Portable;PSP;NULL;0,11;NULL
My Make-Up;DS;NULL;0,09;NULL
My Pet Chimp;DS;NULL;0,06;NULL
My Pet Shop;DS;NULL;0,06;60
My Pet Shop (JP sales);DS;NULL;0,03;NULL
My SAT Coach with The Princeton Review;DS;NULL;0,11;NULL
My Secret World by Imagine;DS;NULL;0,2;NULL
My Spanish Coach;DS;NULL;0,44;73
My Spanish Coach;PSP;NULL;0,13;NULL
My Stop Smoking Coach: Allen Carr's EasyWay;DS;NULL;0,09;NULL
My Street;PS2;NULL;0,24;46
My Virtual Tutor: Reading Adventure First to Second Grade;DS;NULL;0,41;NULL
My Virtual Tutor: Reading Adventure Kindergarten to First;DS;NULL;0,27;NULL
My Virtual Tutor: Reading Adventure Pre-K to Kindergarten;DS;NULL;0,31;NULL
My Weight Loss Coach;DS;NULL;0,96;63
My Word Coach;DS;NULL;1,45;71
My Word Coach;Wii;NULL;0,51;68
My World My Way (US sales);DS;NULL;0,04;NULL
"Myself; Yourself";PS2;NULL;0,01;NULL
MySims;DS;NULL;3,69;67
MySims;PC;NULL;0,03;70
MySims;Wii;NULL;1,68;68
MySims Agents;DS;NULL;1,08;60
MySims Agents;Wii;NULL;1,05;78
MySims Collection;Wii;NULL;0,14;NULL
MySims Kingdom;DS;NULL;1,58;58
MySims Kingdom;Wii;NULL;1,53;76
MySims Party;DS;NULL;0,3;64
MySims Party;Wii;NULL;0,23;56
MySims Racing;DS;NULL;0,63;67
MySims Racing;Wii;NULL;0,47;68
MySims SkyHeroes;DS;NULL;0,33;NULL
MySims SkyHeroes;PS3;NULL;0,11;62
MySims SkyHeroes;Wii;NULL;0,31;67
MySims SkyHeroes;X360;NULL;0,1;56
Myst;DS;NULL;0,1;43
Myst;PC;NULL;2,81;NULL
Myst;PS;NULL;0,07;NULL
Myst;PSP;NULL;0,02;69
Myst;SAT;NULL;0,06;NULL
Myst III: Exile;PS2;Adventure / Casual;0,28;57
Myst III: Exile;XB;Adventure / Casual;0,06;NULL
Myst IV: Revelation;PC;Adventure / Casual;0,01;NULL
Myst IV: Revelation;XB;Adventure / Casual;0,05;NULL
Mystereet;PS2;NULL;0,01;NULL
Mystery Case Files: MillionHeir;DS;NULL;1,29;65
Mystery Case Files: Ravenhearst;PC;NULL;0,03;NULL
Mystery Case Files: The Malgrave Incident;Wii;NULL;0,39;65
Mystery Dungeon: Shiren the Wanderer;DS;NULL;0,53;69
Mystery Dungeon: Shiren the Wanderer;SNES;NULL;0,4;NULL
Mystery Legends: Beauty and the Beast;PC;NULL;0,01;NULL
Mystery P.I. - Portrait of a Thief;DS;NULL;0,11;NULL
Mystery Stories: Curse of the Ancient Spirits;DS;NULL;0,1;NULL
Mystery Tales 2: The Spirit Mask;DS;NULL;0,02;NULL
Mystery Tales of Time Travel;DS;NULL;0,19;NULL
Mystery Trackers: The Void;PC;NULL;0,03;NULL
Mystic Ark;SNES;NULL;0,13;NULL
Mystic Heroes;GC;NULL;0,09;67
Mystic Heroes;PS2;NULL;0,06;67
Mystical Ninja starring Goemon;N64;NULL;0,36;67
Myth Makers: Orbs of Doom;Wii;NULL;0,05;NULL
Myth Makers: Super Kart GP;Wii;NULL;0,02;NULL
Myth Makers: Trixie in Toyland;Wii;NULL;0,04;NULL
Mytran Wars;PSP;NULL;0,12;68
N+;DS;NULL;0,07;82
N+;PSP;NULL;0,03;79
N2O: Nitrous Oxide;PS;Racing / Action;0,16;NULL
N3 II: Ninety-Nine Nights;X360;NULL;0,17;NULL
N3: Ninety-Nine Nights;X360;NULL;0,3;NULL
Nacho Libre;DS;NULL;0,03;56
Nagano Winter Olympics '98;PS;NULL;0,13;NULL
Nagano Winter Olympics 98;N64;NULL;0,32;NULL
nail'd;PS3;Racing;0,12;66
nail'd;X360;Racing;0,1;64
Nakayoshi All-Stars: Mezase Gakuen Idol;DS;NULL;0,01;NULL
Namco Classic Fighter Collection;PS2;NULL;0,16;NULL
Namco Museum;GBA;NULL;4,24;79
Namco Museum;GC;NULL;0,63;62
Namco Museum;PS2;NULL;1,82;72
Namco Museum;XB;NULL;0,91;NULL
Namco Museum 50th Anniversary (JP sales);PS2;NULL;0,02;NULL
Namco Museum 64;N64;NULL;1,45;NULL
Namco Museum Battle Collection;PSP;NULL;1,09;73
Namco Museum Battle Collection (JP sales);PSP;NULL;0,02;NULL
Namco Museum DS;DS;NULL;1,35;67
Namco Museum Megamix;Wii;NULL;0,21;53
Namco Museum Remix;Wii;NULL;0,74;49
Namco Museum Vol.1;PS;NULL;3,84;NULL
Namco Museum Vol.2;PS;NULL;0,29;NULL
Namco Museum Vol.3;PS;NULL;4,05;NULL
Namco Museum Vol.4;PS;NULL;0,2;NULL
Namco Museum Vol.5;PS;NULL;0,15;NULL
Namco Museum: 50th Anniversary;GBA;NULL;0,2;NULL
Namco Museum: 50th Anniversary;GC;NULL;0,21;NULL
Namco Museum: 50th Anniversary;PS2;NULL;3,98;NULL
Namco Museum: 50th Anniversary;XB;NULL;0,18;NULL
Namco Museum: Virtual Arcade;X360;NULL;0,31;63
Namco Soccer Prime Goal;PS;NULL;0,13;NULL
Namco Tennis Smash Court;PS;NULL;0,24;NULL
NANA: Live Staff Daiboshuu! Shoshinsha Kangei;DS;NULL;0,02;NULL
Nanashi no Game;DS;NULL;0,08;NULL
Nanashi no Game Me;DS;NULL;0,03;NULL
Nanatsuiro * Drops Pure!!;PS2;NULL;0,02;NULL
Nancy Drew: Alibi In Ashes;PC;NULL;0,03;NULL
Nancy Drew: The Hidden Staircase;DS;NULL;0,18;NULL
Nancy Drew: The Model Mysteries;DS;NULL;0,1;NULL
Nancy Drew: The Mystery of the Clue Bender Society;DS;NULL;0,26;46
Nancy Drew: The White Wolf of Icicle Creek;Wii;NULL;0,15;67
Nanda's Island;DS;NULL;0,05;NULL
Nano Assault;3DS;NULL;0,08;75
Nano Diver;PSP;NULL;0,02;NULL
NanoBreaker;PS2;NULL;0,06;51
Nanostray;DS;NULL;0,06;71
Nanostray 2;DS;NULL;0,05;75
Nanotek Warrior;PS;NULL;0,03;NULL
Napoleon Dynamite: The Game;DS;NULL;0,03;45
Napoleon Dynamite: The Game;PSP;NULL;0,04;37
Napoleon: Total War;PC;NULL;0,66;81
Naraku no Shiro;PS2;NULL;0,01;NULL
NARC;PS2;NULL;0,36;50
NARC;XB;NULL;0,18;NULL
Narcissus: Moshimo Ashita ga Runara;PSP;NULL;0,02;NULL
Naruto RPG 2: Chidori vs Rasengan;DS;NULL;0,14;NULL
Naruto RPG 3: Rejiuu vs Konoha Shoutai;DS;NULL;0,09;NULL
Naruto Shippuden 3D: The New Era;3DS;NULL;0,11;NULL
Naruto Shippuden: Clash of Ninja Revolution 3;Wii;NULL;0,52;NULL
Naruto Shippuden: Dairansen! Kage Bunshin Emaki;DS;NULL;0,04;NULL
Naruto Shippuden: Dragon Blade Chronicles;Wii;NULL;0,18;38
Naruto Shippuden: Gekito Ninja Taisen! EX;Wii;NULL;0,1;NULL
Naruto Shippuden: Gekito Ninja Taisen! EX 2;Wii;NULL;0,09;NULL
Naruto Shippuden: Gekito Ninja Taisen! EX 3;Wii;NULL;0,07;NULL
Naruto Shippuden: Gekito Ninja Taisen! Special;Wii;NULL;0,06;NULL
Naruto Shippuden: Kizuna Drive;PSP;NULL;0,13;57
Naruto Shippuden: Legends: Akatsuki Rising;PSP;NULL;0,15;60
Naruto Shippuden: Naruto vs. Sasuke;DS;NULL;0,11;64
Naruto Shippuden: Ninja Council 4;DS;NULL;0,23;49
Naruto Shippuden: Ninja Destiny 2;DS;NULL;0,37;55
Naruto Shippuden: Ninja Destiny 3;DS;NULL;0,14;NULL
Naruto Shippuden: Shinobi Rumble;DS;NULL;0,08;56
Naruto Shippuden: Ultimate Ninja 4;PS2;NULL;0,66;NULL
Naruto Shippuden: Ultimate Ninja 5;PS2;NULL;0,17;NULL
Naruto Shippuden: Ultimate Ninja Heroes 3;PSP;NULL;0,38;61
Naruto Shippuden: Ultimate Ninja Impact;PSP;NULL;0,35;59
Naruto Shippuden: Ultimate Ninja Storm 2;PS3;Strategy / Adventure / Action;1,22;76
Naruto Shippuden: Ultimate Ninja Storm 2;X360;Strategy / Adventure / Action;0,79;74
Naruto Shippuden: Ultimate Ninja Storm 3;PS3;NULL;0,96;77
Naruto Shippuden: Ultimate Ninja Storm 3;X360;NULL;0,51;70
Naruto Shippuden: Ultimate Ninja Storm 4;PS4;Adventure / Action;1,06;79
Naruto Shippuden: Ultimate Ninja Storm 4;XOne;Adventure / Action;0,28;80
Naruto Shippuden: Ultimate Ninja Storm Collection;PS3;NULL;0,02;NULL
Naruto Shippuden: Ultimate Ninja Storm Generations;PS3;NULL;0,74;74
Naruto Shippuden: Ultimate Ninja Storm Generations;X360;NULL;0,45;74
Naruto Shippuden: Ultimate Ninja Storm Revolution;PS3;Adventure / Action;0,47;73
Naruto Shippuden: Ultimate Ninja Storm Revolution;X360;Adventure / Action;0,23;62
Naruto Shippuuden: Shinobi Retsuden III;DS;NULL;0,04;NULL
Naruto Ultimate Collection;PS2;NULL;0,11;NULL
Naruto: Clash of Ninja;GC;NULL;0,68;72
Naruto: Clash of Ninja (JP sales);GC;NULL;0,21;NULL
Naruto: Clash of Ninja 2;GC;NULL;1,04;74
Naruto: Clash of Ninja Revolution;Wii;NULL;1,02;74
Naruto: Clash of Ninja Revolution 2;Wii;NULL;0,39;72
Naruto: Gekito Ninja Taisen! 3;GC;NULL;0,44;NULL
Naruto: Gekito Ninja Taisen! 4;GC;NULL;0,33;NULL
Naruto: Ninja Council;GBA;NULL;0,22;60
Naruto: Ninja Council 2 European Version;DS;NULL;0,23;NULL
Naruto: Ninja Council 3;DS;NULL;0,42;56
Naruto: Ninja Destiny;DS;NULL;0,19;61
Naruto: Ninja Destiny (US sales);DS;NULL;0,31;NULL
Naruto: Path of the Ninja;DS;NULL;0,4;57
Naruto: Path of the Ninja 2;DS;NULL;0,23;62
Naruto: Powerful Shippuden;3DS;NULL;0,15;NULL
Naruto: Rise of a Ninja;X360;NULL;0,33;78
Naruto: The Broken Bond;X360;NULL;0,59;80
Naruto: Ultimate Ninja;PS2;NULL;0,61;75
Naruto: Ultimate Ninja (JP sales);PS2;NULL;0,32;NULL
Naruto: Ultimate Ninja 2;PS2;NULL;0,57;73
Naruto: Ultimate Ninja 3;PS2;NULL;0,44;75
Naruto: Ultimate Ninja 3 (JP sales);PS2;NULL;0,36;NULL
Naruto: Ultimate Ninja Heroes;PSP;NULL;0,26;70
Naruto: Ultimate Ninja Heroes (JP sales);PSP;NULL;0,06;NULL
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress;PSP;NULL;0,16;NULL
Naruto: Ultimate Ninja Storm;PS3;Adventure / Action;1,08;75
Naruto: Uzumaki Chronicles 2;PS2;NULL;0,58;52
Naruto: Uzumaki Chronicles 2 (JP sales);PS2;NULL;0,05;NULL
NASCAR;PSP;NULL;0,1;66
NASCAR '14;PS3;NULL;0,1;67
NASCAR '14;X360;NULL;0,16;65
NASCAR '15;X360;NULL;0,17;NULL
NASCAR 06: Total Team Control;PS2;NULL;0,63;78
NASCAR 06: Total Team Control;XB;NULL;0,27;NULL
NASCAR 07;PS2;NULL;0,11;68
NASCAR 07;XB;NULL;0,04;NULL
NASCAR 08;PS2;NULL;0,24;56
NASCAR 08;PS3;NULL;0,23;57
NASCAR 08;X360;NULL;0,29;59
NASCAR 09;PS2;NULL;0,53;NULL
NASCAR 09;PS3;NULL;0,26;65
NASCAR 09;X360;NULL;0,25;69
NASCAR 2000;N64;NULL;0,53;NULL
NASCAR 2000;PS;NULL;1,59;NULL
NASCAR 2001;PS;NULL;0,81;73
NASCAR 2001;PS2;NULL;0,7;66
NASCAR 2005: Chase for the Cup;GC;NULL;0,12;NULL
NASCAR 2005: Chase for the Cup;PS2;NULL;1,41;87
NASCAR 2005: Chase for the Cup;XB;NULL;0,45;NULL
NASCAR 2011: The Game;PS3;NULL;0,27;62
NASCAR 2011: The Game;Wii;NULL;0,24;42
NASCAR 2011: The Game;X360;NULL;0,3;62
NASCAR 98;PS;NULL;1,52;NULL
NASCAR 99;N64;NULL;0,98;NULL
NASCAR 99;PS;NULL;1,52;NULL
NASCAR Heat;PS;NULL;0,39;62
NASCAR Heat 2002;GBA;NULL;0,16;52
NASCAR Heat 2002;PS2;NULL;0,6;81
NASCAR Heat 2002;XB;NULL;0,2;NULL
NASCAR Heat Evolution;PS4;NULL;0,03;66
NASCAR Heat Evolution;XOne;NULL;0,02;NULL
NASCAR Kart Racing;Wii;NULL;0,43;70
NASCAR Racing;PS;NULL;0,41;NULL
NASCAR Rumble;PS;NULL;0,56;NULL
NASCAR The Game: Inside Line;PS3;NULL;0,08;76
NASCAR The Game: Inside Line;X360;NULL;0,1;72
NASCAR Thunder 2002;PS;NULL;0,42;69
NASCAR Thunder 2002;PS2;NULL;1,16;85
NASCAR Thunder 2002;XB;NULL;0,33;NULL
NASCAR Thunder 2003;GC;NULL;0,31;85
NASCAR Thunder 2003;PS2;NULL;1,22;84
NASCAR Thunder 2003;XB;NULL;0,27;NULL
NASCAR Thunder 2004;PS2;NULL;1,08;88
NASCAR Thunder 2004;XB;NULL;0,23;NULL
NASCAR Unleashed;3DS;NULL;0,19;NULL
NASCAR Unleashed;PS3;NULL;0,1;NULL
NASCAR Unleashed;Wii;NULL;0,2;NULL
NASCAR Unleashed;X360;NULL;0,12;NULL
NASCAR: Dirt to Daytona;GC;NULL;0,09;85
NASCAR: Dirt to Daytona;PS2;NULL;0,58;84
Natalie Brooks: Mystery at Hillcrest High;DS;NULL;0,02;NULL
NatGeo Challenge! Wild Life;PS3;NULL;0,1;NULL
NatGeo Challenge! Wild Life;Wii;NULL;0,04;NULL
NatGeo Challenge! Wild Life;X360;NULL;0,03;NULL
National Geographic Challenge!;PS3;NULL;0,05;NULL
National Geographic Challenge!;Wii;NULL;0,11;NULL
National Geographic Challenge!;X360;NULL;0,07;NULL
National Geographic Panda (JP sales);DS;NULL;0,01;NULL
National Geographic Panda (US sales);DS;NULL;0,04;NULL
Natsuiro High School: Seishun Hakusho;PS3;NULL;0,02;NULL
Natsuiro High School: Seishun Hakusho;PS4;NULL;0,02;NULL
Natsuiro no Sunadokei;PS2;NULL;0,02;NULL
Natsuzora no Monologue;PSP;NULL;0,01;NULL
Natural Doctrine;PS3;NULL;0,05;NULL
Natural Doctrine;PS4;NULL;0,1;53
Natural Doctrine;PSV;NULL;0,08;NULL
Naughty Bear;PS3;NULL;0,44;43
Naughty Bear;X360;NULL;0,41;43
Naval Assault: The Killing Tide;X360;NULL;0,17;40
Naval Ops: Commander;PS2;NULL;0,05;65
Naval Ops: Warship Gunner;PS2;NULL;0,11;67
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel;PS2;NULL;0,01;NULL
Nayuta no Kiseki;PSP;NULL;0,14;NULL
Nazo Waku Yakata: Oto no Ma ni Ma ni;3DS;NULL;0,05;NULL
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!;3DS;NULL;0,06;NULL
NBA;PSP;NULL;0,21;57
NBA 06;PS2;NULL;0,53;63
NBA 06;PSP;NULL;0,22;72
NBA 07;PS2;NULL;0,02;63
NBA 07;PS3;NULL;0,26;63
NBA 07;PSP;NULL;0,2;68
NBA 08;PS2;NULL;0,13;59
NBA 08;PS3;NULL;0,13;63
NBA 08;PSP;NULL;0,03;75
NBA 09: The Inside;PS2;NULL;0,17;NULL
NBA 09: The Inside;PS3;NULL;0,15;NULL
NBA 09: The Inside;PSP;NULL;0,17;NULL
NBA 10: The Inside;PSP;NULL;0,08;NULL
NBA 2K;DC;NULL;0,05;NULL
NBA 2K10;PS2;NULL;0,4;NULL
NBA 2K10;PS3;NULL;0,84;83
NBA 2K10;PSP;NULL;0,32;NULL
NBA 2K10;Wii;NULL;0,39;NULL
NBA 2K10;X360;NULL;0,97;82
NBA 2K11;PC;NULL;0,19;82
NBA 2K11;PS2;NULL;0,41;NULL
NBA 2K11;PS3;NULL;1,8;89
NBA 2K11;PSP;NULL;0,42;NULL
NBA 2K11;Wii;NULL;0,51;NULL
NBA 2K11;X360;NULL;2,09;89
NBA 2K12;PC;NULL;0,16;86
NBA 2K12;PS3;NULL;2,11;90
NBA 2K12;PSP;NULL;0,28;NULL
NBA 2K12;Wii;NULL;0,36;NULL
NBA 2K12;X360;NULL;2,62;90
NBA 2K13;PC;NULL;0,03;90
NBA 2K13;PS3;NULL;2,48;90
NBA 2K13;Wii;NULL;0,45;NULL
NBA 2K13;WiiU;NULL;0,14;85
NBA 2K13;X360;NULL;3;88
NBA 2K14;PS3;NULL;2,05;84
NBA 2K14;PS4;NULL;1,33;85
NBA 2K14;X360;NULL;2,47;87
NBA 2K14;XOne;NULL;0,87;86
NBA 2K15;PS3;NULL;1,36;NULL
NBA 2K15;PS4;NULL;2,38;83
NBA 2K15;X360;NULL;1,63;NULL
NBA 2K15;XOne;NULL;1,69;82
NBA 2K16;PC;NULL;0,09;NULL
NBA 2K16;PS3;NULL;0,8;NULL
NBA 2K16;PS4;NULL;3,85;87
NBA 2K16;X360;NULL;0,97;NULL
NBA 2K16;XOne;NULL;2,32;86
NBA 2K17;PS3;Sports;0,05;NULL
NBA 2K17;PS4;Sports;1,19;88
NBA 2K17;X360;Sports;0,05;NULL
NBA 2K17;XOne;Sports;0,64;90
NBA 2K2;GC;NULL;0,12;90
NBA 2K2;PS2;NULL;1,22;89
NBA 2K2;XB;NULL;0,2;NULL
NBA 2K3;GC;NULL;0,16;84
NBA 2K3;PS2;NULL;1,05;89
NBA 2K3;XB;NULL;0,32;NULL
NBA 2K6;PS2;NULL;0,88;84
NBA 2K6;X360;NULL;0,23;81
NBA 2K6;XB;NULL;0,36;NULL
NBA 2K7;PS2;NULL;0,78;81
NBA 2K7;PS3;NULL;0,38;80
NBA 2K7;X360;NULL;0,58;84
NBA 2K7;XB;NULL;0,03;NULL
NBA 2K8;PS2;NULL;0,6;72
NBA 2K8;PS3;NULL;0,55;81
NBA 2K8;X360;NULL;0,85;81
NBA 2K9;PS2;NULL;0,41;NULL
NBA 2K9;PS3;NULL;0,61;82
NBA 2K9;X360;NULL;1,27;84
NBA Ballers;PS2;NULL;1,66;83
NBA Ballers;XB;NULL;0,51;NULL
NBA Ballers: Chosen One;PS3;NULL;0,13;54
NBA Ballers: Chosen One;X360;NULL;0,19;55
NBA Ballers: Phenom;PS2;NULL;0,47;69
NBA Ballers: Phenom;XB;NULL;0,13;NULL
NBA Ballers: Rebound;PSP;NULL;0,1;69
NBA Courtside 2 featuring Kobe Bryant;N64;NULL;0,25;NULL
NBA Courtside 2002;GC;NULL;0,25;71
NBA Hangtime;N64;NULL;0,57;NULL
NBA Hangtime;PS;NULL;0,06;NULL
NBA Hoopz;PS;NULL;0,13;NULL
NBA Hoopz;PS2;NULL;0,18;63
NBA In The Zone;PS;NULL;0,28;NULL
NBA In The Zone '98;N64;NULL;0,27;NULL
NBA In The Zone '99;N64;NULL;0,04;NULL
NBA in the Zone 2000;N64;NULL;0,04;NULL
NBA in the Zone 2000;PS;NULL;0,21;NULL
NBA Inside Drive 2002;XB;NULL;0,37;NULL
NBA Inside Drive 2003;XB;NULL;0,31;NULL
NBA Inside Drive 2004;XB;NULL;0,17;NULL
NBA Jam;GEN;NULL;2,05;NULL
NBA Jam;PS2;NULL;0,41;NULL
NBA Jam;PS3;NULL;0,4;71
NBA Jam;SNES;NULL;1,39;NULL
NBA Jam;Wii;NULL;0,43;79
NBA Jam;X360;NULL;0,4;75
NBA Jam;XB;NULL;0,14;NULL
NBA Jam 2000;N64;NULL;0,13;NULL
NBA Jam 2002;GBA;NULL;0,11;49
NBA Jam 99;N64;NULL;0,27;NULL
NBA Jam Extreme;PS;NULL;0,22;NULL
NBA Jam Tournament Edition;GEN;NULL;1,11;NULL
NBA Jam Tournament Edition;PS;NULL;0,25;NULL
NBA Jam Tournament Edition;SNES;NULL;1,01;NULL
NBA Live 06;GC;NULL;0,33;76
NBA Live 06;PSP;NULL;0,42;80
NBA Live 06;X360;NULL;0,29;64
NBA Live 06;XB;NULL;0,64;NULL
NBA Live 06 (All region sales);PS2;NULL;1,64;NULL
NBA Live 06 (Weekly american sales);PS2;NULL;1,42;NULL
NBA Live 07;PS2;NULL;1,3;63
NBA Live 07;PSP;NULL;0,51;64
NBA Live 07;X360;NULL;0,46;59
NBA Live 07;XB;NULL;0,06;NULL
NBA Live 08;PS2;NULL;0,72;68
